ymd,humidity,max wind speed,snowfall,temp
2007-09-02,51.0,10.0,0.0,68.0
2007-09-03,62.0,13.0,0.0,73.0
2007-09-04,52.0,13.0,0.0,76.0
2007-09-05,51.0,10.0,0.0,72.0
2007-09-06,58.0,13.0,0.0,74.0
2007-09-07,73.0,12.0,0.0,78.0
2007-09-08,69.0,12.0,0.0,80.0
2007-09-09,69.0,12.0,0.0,78.0
2007-09-10,84.0,9.0,0.0,76.0
2007-09-11,83.0,16.0,0.0,72.0
2007-09-12,56.0,15.0,0.0,69.0
2007-09-13,58.0,10.0,0.0,66.0
2007-09-14,63.0,13.0,0.0,69.0
2007-09-15,65.0,15.0,0.0,62.0
2007-09-16,57.0,10.0,0.0,58.0
2007-09-17,57.0,12.0,0.0,60.0
2007-09-18,62.0,12.0,0.0,62.0
2007-09-19,65.0,8.0,0.0,66.0
2007-09-20,60.0,10.0,0.0,71.0
2007-09-21,64.0,8.0,0.0,73.0
2007-09-22,83.0,8.0,0.0,70.0
2007-09-23,62.0,12.0,0.0,70.0
2007-09-24,47.0,14.0,0.0,69.0
2007-09-25,64.0,12.0,0.0,74.0
2007-09-26,64.0,12.0,0.0,78.0
2007-09-27,75.0,12.0,0.0,77.0
2007-09-28,69.0,16.0,0.0,69.0
2007-09-29,52.0,15.0,0.0,67.0
2007-09-30,61.0,9.0,0.0,64.0
2007-10-01,67.0,10.0,0.0,64.0
2007-10-02,70.0,10.0,0.0,67.0
2007-10-03,79.0,8.0,0.0,72.0
2007-10-04,71.0,7.0,0.0,77.0
2007-10-05,76.0,7.0,0.0,75.0
2007-10-06,70.0,12.0,0.0,75.0
2007-10-07,66.0,13.0,0.0,75.0
2007-10-08,68.0,13.0,0.0,77.0
2007-10-09,76.0,13.0,0.0,70.0
2007-10-10,87.0,9.0,0.0,65.0
2007-10-11,89.0,15.0,0.0,63.0
2007-10-12,68.0,17.0,0.0,54.0
2007-10-13,55.0,12.0,0.0,54.0
2007-10-14,53.0,14.0,0.0,58.0
2007-10-15,63.0,10.0,0.0,58.0
2007-10-16,55.0,7.0,0.0,63.0
2007-10-17,77.0,8.0,0.0,66.0
2007-10-18,70.0,10.0,0.0,70.0
2007-10-19,91.0,17.0,0.0,69.0
2007-10-20,69.0,16.0,0.0,65.0
2007-10-21,51.0,13.0,0.0,65.0
2007-10-22,61.0,13.0,0.0,68.0
2007-10-23,67.0,15.0,0.0,72.0
2007-10-24,79.0,13.0,0.0,60.0
2007-10-25,71.0,15.0,0.0,53.0
2007-10-26,80.0,16.0,0.0,55.0
2007-10-27,76.0,15.0,0.0,62.0
2007-10-28,52.0,15.0,0.0,50.0
2007-10-29,59.0,9.0,0.0,46.0
2007-10-30,52.0,9.0,0.0,54.0
2007-10-31,63.0,12.0,0.0,57.0
2007-11-01,68.0,14.0,0.0,58.0
2007-11-02,52.0,16.0,0.0,50.0
2007-11-03,47.0,20.0,0.0,48.0
2007-11-04,48.0,10.0,0.0,51.0
2007-11-05,54.0,12.0,0.0,51.0
2007-11-06,63.0,14.0,0.0,50.0
2007-11-07,55.0,16.0,0.0,44.0
2007-11-08,53.0,8.0,0.0,41.0
2007-11-09,73.0,14.0,0.0,42.0
2007-11-10,75.0,16.0,0.0,42.0
2007-11-11,53.0,10.0,0.0,39.0
2007-11-12,72.0,12.0,0.0,44.0
2007-11-13,75.0,12.0,0.0,53.0
2007-11-14,75.0,10.0,0.0,52.0
2007-11-15,82.0,15.0,0.0,53.0
2007-11-16,55.0,20.0,0.0,42.0
2007-11-17,54.0,15.0,0.0,41.0
2007-11-18,58.0,15.0,0.0,42.0
2007-11-19,73.0,16.0,,39.0
2007-11-20,79.0,17.0,0.0,44.0
2007-11-21,85.0,8.0,0.0,51.0
2007-11-22,71.0,22.0,0.0,53.0
2007-11-23,46.0,15.0,0.0,35.0
2007-11-24,43.0,10.0,0.0,33.0
2007-11-25,46.0,10.0,0.0,42.0
2007-11-26,77.0,12.0,0.0,51.0
2007-11-27,60.0,15.0,0.0,54.0
2007-11-28,47.0,15.0,0.0,40.0
2007-11-29,49.0,15.0,0.0,46.0
2007-11-30,43.0,16.0,0.0,39.0
2007-12-01,44.0,16.0,0.0,32.0
2007-12-02,64.0,9.0,1.4,28.0
2007-12-03,69.0,22.0,,40.0
2007-12-04,47.0,20.0,0.0,31.0
2007-12-05,64.0,12.0,0.3,31.0
2007-12-06,51.0,12.0,0.0,27.0
2007-12-07,59.0,10.0,,32.0
2007-12-08,67.0,12.0,0.0,39.0
2007-12-09,74.0,9.0,,37.0
2007-12-10,86.0,8.0,0.0,39.0
2007-12-11,85.0,14.0,0.0,40.0
2007-12-12,69.0,17.0,0.0,43.0
2007-12-13,70.0,15.0,0.2,33.0
2007-12-14,72.0,13.0,0.0,37.0
2007-12-15,51.0,18.0,,33.0
2007-12-16,74.0,25.0,1.0,34.0
2007-12-17,44.0,23.0,0.0,30.0
2007-12-18,55.0,12.0,0.0,33.0
2007-12-19,67.0,12.0,0.0,39.0
2007-12-20,70.0,12.0,0.0,40.0
2007-12-21,76.0,17.0,0.0,38.0
2007-12-22,78.0,15.0,0.0,38.0
2007-12-23,87.0,20.0,0.0,51.0
2007-12-24,45.0,17.0,0.0,44.0
2007-12-25,57.0,12.0,0.0,39.0
2007-12-26,78.0,16.0,,36.0
2007-12-27,84.0,17.0,0.0,40.0
2007-12-28,61.0,15.0,0.0,45.0
2007-12-29,71.0,14.0,0.0,47.0
2007-12-30,71.0,14.0,,39.0
2007-12-31,71.0,16.0,,40.0
2008-01-01,65.0,16.0,0.0,42.0
2008-01-02,49.0,18.0,,28.0
2008-01-03,44.0,15.0,0.0,16.0
2008-01-04,43.0,15.0,0.0,26.0
2008-01-05,55.0,14.0,0.0,38.0
2008-01-06,70.0,12.0,0.0,43.0
2008-01-07,64.0,14.0,0.0,54.0
2008-01-08,67.0,15.0,0.0,59.0
2008-01-09,59.0,24.0,0.0,56.0
2008-01-10,44.0,17.0,0.0,46.0
2008-01-11,76.0,12.0,0.0,48.0
2008-01-12,54.0,10.0,0.0,46.0
2008-01-13,69.0,20.0,,41.0
2008-01-14,86.0,15.0,,37.0
2008-01-15,72.0,16.0,,35.0
2008-01-16,50.0,17.0,0.0,34.0
2008-01-17,72.0,13.0,,35.0
2008-01-18,62.0,18.0,0.0,42.0
2008-01-19,45.0,14.0,0.0,35.0
2008-01-20,43.0,22.0,0.0,26.0
2008-01-21,41.0,17.0,0.0,21.0
2008-01-22,53.0,18.0,,31.0
2008-01-23,46.0,18.0,0.0,35.0
2008-01-24,42.0,14.0,0.0,29.0
2008-01-25,44.0,17.0,0.0,27.0
2008-01-26,43.0,12.0,0.0,30.0
2008-01-27,60.0,14.0,,35.0
2008-01-28,49.0,14.0,0.0,35.0
2008-01-29,62.0,10.0,0.0,37.0
2008-01-30,52.0,30.0,0.0,41.0
2008-01-31,37.0,14.0,0.0,33.0
2008-02-01,70.0,25.0,0.0,43.0
2008-02-02,67.0,17.0,0.0,39.0
2008-02-03,61.0,9.0,0.0,41.0
2008-02-04,73.0,16.0,,38.0
2008-02-05,87.0,14.0,0.0,45.0
2008-02-06,80.0,21.0,0.0,55.0
2008-02-07,68.0,18.0,0.0,44.0
2008-02-08,58.0,13.0,0.0,40.0
2008-02-09,73.0,14.0,0.0,41.0
2008-02-10,58.0,28.0,,30.0
2008-02-11,38.0,25.0,0.0,17.0
2008-02-12,69.0,14.0,2.8,24.0
2008-02-13,88.0,18.0,0.0,43.0
2008-02-14,53.0,16.0,0.0,34.0
2008-02-15,57.0,17.0,0.0,39.0
2008-02-16,42.0,15.0,0.0,29.0
2008-02-17,66.0,16.0,0.0,42.0
2008-02-18,77.0,16.0,0.0,52.0
2008-02-19,47.0,24.0,0.0,35.0
2008-02-20,39.0,20.0,0.0,28.0
2008-02-21,36.0,14.0,0.0,27.0
2008-02-22,64.0,14.0,6.0,30.0
2008-02-23,77.0,12.0,,31.0
2008-02-24,54.0,13.0,0.0,32.0
2008-02-25,43.0,13.0,0.0,40.0
2008-02-26,71.0,16.0,0.0,43.0
2008-02-27,70.0,21.0,0.0,33.0
2008-02-28,43.0,18.0,0.0,23.0
2008-02-29,60.0,16.0,0.2,26.0
2008-03-01,66.0,23.0,,40.0
2008-03-02,41.0,21.0,0.0,36.0
2008-03-03,53.0,16.0,0.0,46.0
2008-03-04,79.0,16.0,0.0,54.0
2008-03-05,71.0,22.0,0.0,47.0
2008-03-06,59.0,12.0,0.0,42.0
2008-03-07,81.0,16.0,0.0,41.0
2008-03-08,80.0,32.0,0.0,47.0
2008-03-09,39.0,26.0,0.0,36.0
2008-03-10,42.0,17.0,0.0,36.0
2008-03-11,56.0,14.0,0.0,42.0
2008-03-12,58.0,23.0,0.0,41.0
2008-03-13,53.0,15.0,0.0,38.0
2008-03-14,64.0,22.0,0.0,48.0
2008-03-15,68.0,21.0,0.0,49.0
2008-03-16,65.0,18.0,0.0,41.0
2008-03-17,33.0,18.0,0.0,40.0
2008-03-18,51.0,15.0,0.0,40.0
2008-03-19,84.0,14.0,0.0,47.0
2008-03-20,65.0,26.0,0.0,47.0
2008-03-21,35.0,23.0,0.0,39.0
2008-03-22,24.0,14.0,0.0,42.0
2008-03-23,32.0,14.0,0.0,39.0
2008-03-24,32.0,14.0,0.0,42.0
2008-03-25,37.0,18.0,0.0,40.0
2008-03-26,44.0,18.0,0.0,52.0
2008-03-27,50.0,10.0,0.0,47.0
2008-03-28,67.0,16.0,0.0,43.0
2008-03-29,39.0,17.0,0.0,40.0
2008-03-30,32.0,14.0,0.0,39.0
2008-03-31,71.0,15.0,0.0,47.0
2008-04-01,72.0,22.0,0.0,61.0
2008-04-02,36.0,22.0,0.0,46.0
2008-04-03,29.0,15.0,0.0,42.0
2008-04-04,87.0,16.0,0.0,48.0
2008-04-05,65.0,17.0,0.0,55.0
2008-04-06,65.0,24.0,0.0,47.0
2008-04-07,66.0,21.0,0.0,46.0
2008-04-08,58.0,20.0,0.0,50.0
2008-04-09,74.0,13.0,0.0,49.0
2008-04-10,55.0,15.0,0.0,62.0
2008-04-11,60.0,14.0,0.0,55.0
2008-04-12,67.0,14.0,0.0,62.0
2008-04-13,44.0,15.0,0.0,50.0
2008-04-14,37.0,14.0,0.0,48.0
2008-04-15,27.0,12.0,0.0,52.0
2008-04-16,35.0,15.0,0.0,57.0
2008-04-17,38.0,14.0,0.0,60.0
2008-04-18,29.0,12.0,0.0,68.0
2008-04-19,54.0,15.0,0.0,63.0
2008-04-20,72.0,17.0,0.0,57.0
2008-04-21,74.0,23.0,0.0,55.0
2008-04-22,67.0,13.0,0.0,60.0
2008-04-23,57.0,13.0,0.0,66.0
2008-04-24,42.0,13.0,0.0,71.0
2008-04-25,34.0,13.0,0.0,64.0
2008-04-26,55.0,16.0,0.0,58.0
2008-04-27,58.0,10.0,0.0,52.0
2008-04-28,87.0,16.0,0.0,53.0
2008-04-29,65.0,18.0,0.0,52.0
2008-04-30,40.0,15.0,0.0,50.0
2008-05-01,56.0,13.0,0.0,52.0
2008-05-02,90.0,17.0,0.0,52.0
2008-05-03,78.0,20.0,0.0,53.0
2008-05-04,72.0,14.0,0.0,60.0
2008-05-05,47.0,14.0,0.0,62.0
2008-05-06,51.0,15.0,0.0,65.0
2008-05-07,44.0,16.0,0.0,66.0
2008-05-08,55.0,15.0,0.0,68.0
2008-05-09,64.0,23.0,0.0,56.0
2008-05-10,65.0,13.0,0.0,57.0
2008-05-11,62.0,18.0,0.0,56.0
2008-05-12,62.0,30.0,0.0,50.0
2008-05-13,38.0,18.0,0.0,61.0
2008-05-14,51.0,13.0,0.0,63.0
2008-05-15,65.0,10.0,0.0,64.0
2008-05-16,80.0,22.0,0.0,56.0
2008-05-17,64.0,17.0,0.0,60.0
2008-05-18,67.0,12.0,0.0,59.0
2008-05-19,55.0,21.0,0.0,54.0
2008-05-20,75.0,10.0,0.0,52.0
2008-05-21,67.0,16.0,0.0,58.0
2008-05-22,68.0,20.0,0.0,54.0
2008-05-23,55.0,15.0,0.0,59.0
2008-05-24,48.0,13.0,0.0,62.0
2008-05-25,40.0,13.0,0.0,65.0
2008-05-26,53.0,16.0,0.0,69.0
2008-05-27,76.0,22.0,0.0,72.0
2008-05-28,42.0,17.0,0.0,61.0
2008-05-29,33.0,14.0,0.0,63.0
2008-05-30,40.0,13.0,0.0,70.0
2008-05-31,70.0,15.0,0.0,70.0
2008-06-01,60.0,15.0,0.0,74.0
2008-06-02,46.0,14.0,0.0,70.0
2008-06-03,45.0,15.0,0.0,74.0
2008-06-04,79.0,14.0,0.0,64.0
2008-06-05,77.0,13.0,0.0,68.0
2008-06-06,77.0,10.0,0.0,67.0
2008-06-07,69.0,12.0,0.0,78.0
2008-06-08,70.0,14.0,0.0,84.0
2008-06-09,59.0,14.0,0.0,86.0
2008-06-10,60.0,29.0,0.0,83.0
2008-06-11,59.0,13.0,0.0,78.0
2008-06-12,49.0,15.0,0.0,77.0
2008-06-13,51.0,10.0,0.0,75.0
2008-06-14,72.0,14.0,0.0,79.0
2008-06-15,74.0,12.0,0.0,74.0
2008-06-16,82.0,21.0,0.0,70.0
2008-06-17,64.0,15.0,0.0,68.0
2008-06-18,71.0,15.0,0.0,65.0
2008-06-19,65.0,10.0,0.0,65.0
2008-06-20,57.0,21.0,0.0,70.0
2008-06-21,67.0,10.0,0.0,72.0
2008-06-22,79.0,15.0,0.0,74.0
2008-06-23,76.0,10.0,0.0,74.0
2008-06-24,55.0,15.0,0.0,72.0
2008-06-25,51.0,14.0,0.0,73.0
2008-06-26,70.0,13.0,0.0,76.0
2008-06-27,64.0,12.0,0.0,78.0
2008-06-28,73.0,14.0,0.0,81.0
2008-06-29,69.0,13.0,0.0,79.0
2008-06-30,70.0,10.0,0.0,77.0
2008-07-01,61.0,13.0,0.0,78.0
2008-07-02,55.0,13.0,0.0,76.0
2008-07-03,54.0,15.0,0.0,80.0
2008-07-04,82.0,12.0,0.0,74.0
2008-07-05,91.0,8.0,0.0,71.0
2008-07-06,81.0,9.0,0.0,74.0
2008-07-07,76.0,9.0,0.0,76.0
2008-07-08,67.0,14.0,0.0,81.0
2008-07-09,73.0,13.0,0.0,80.0
2008-07-10,57.0,14.0,0.0,78.0
2008-07-11,50.0,10.0,0.0,77.0
2008-07-12,57.0,14.0,0.0,78.0
2008-07-13,65.0,15.0,0.0,78.0
2008-07-14,73.0,9.0,0.0,74.0
2008-07-15,51.0,12.0,0.0,80.0
2008-07-16,51.0,12.0,0.0,81.0
2008-07-17,48.0,12.0,0.0,83.0
2008-07-18,51.0,13.0,0.0,84.0
2008-07-19,48.0,14.0,0.0,87.0
2008-07-20,64.0,14.0,0.0,85.0
2008-07-21,62.0,12.0,0.0,83.0
2008-07-22,71.0,13.0,0.0,80.0
2008-07-23,81.0,13.0,0.0,75.0
2008-07-24,72.0,15.0,0.0,75.0
2008-07-25,54.0,13.0,0.0,76.0
2008-07-26,55.0,15.0,0.0,79.0
2008-07-27,70.0,17.0,0.0,75.0
2008-07-28,64.0,12.0,0.0,76.0
2008-07-29,50.0,12.0,0.0,81.0
2008-07-30,61.0,13.0,0.0,80.0
2008-07-31,64.0,13.0,0.0,82.0
2008-08-01,55.0,10.0,0.0,82.0
2008-08-02,76.0,17.0,0.0,74.0
2008-08-03,68.0,13.0,0.0,74.0
2008-08-04,57.0,14.0,0.0,77.0
2008-08-05,59.0,12.0,0.0,78.0
2008-08-06,64.0,15.0,0.0,79.0
2008-08-07,58.0,13.0,0.0,76.0
2008-08-08,69.0,16.0,0.0,72.0
2008-08-09,59.0,10.0,0.0,72.0
2008-08-10,59.0,13.0,0.0,73.0
2008-08-11,75.0,17.0,0.0,66.0
2008-08-12,63.0,12.0,0.0,71.0
2008-08-13,61.0,10.0,0.0,74.0
2008-08-14,69.0,15.0,0.0,75.0
2008-08-15,77.0,14.0,0.0,72.0
2008-08-16,63.0,12.0,0.0,72.0
2008-08-17,53.0,12.0,0.0,74.0
2008-08-18,53.0,13.0,0.0,79.0
2008-08-19,55.0,15.0,0.0,74.0
2008-08-20,48.0,16.0,0.0,68.0
2008-08-21,59.0,9.0,0.0,72.0
2008-08-22,59.0,12.0,0.0,75.0
2008-08-23,65.0,10.0,0.0,74.0
2008-08-24,70.0,13.0,0.0,75.0
2008-08-25,62.0,13.0,0.0,76.0
2008-08-26,46.0,15.0,0.0,71.0
2008-08-27,44.0,14.0,0.0,70.0
2008-08-28,51.0,13.0,0.0,74.0
2008-08-29,60.0,10.0,0.0,74.0
2008-08-30,79.0,8.0,0.0,75.0
2008-08-31,51.0,13.0,0.0,75.0
2008-09-01,53.0,12.0,0.0,74.0
2008-09-02,53.0,12.0,0.0,78.0
2008-09-03,65.0,10.0,0.0,76.0
2008-09-04,66.0,10.0,0.0,80.0
2008-09-05,68.0,15.0,0.0,79.0
2008-09-06,87.0,18.0,0.0,76.0
2008-09-07,63.0,15.0,0.0,74.0
2008-09-08,56.0,10.0,0.0,73.0
2008-09-09,77.0,15.0,0.0,70.0
2008-09-10,57.0,15.0,0.0,66.0
2008-09-11,67.0,10.0,0.0,67.0
2008-09-12,78.0,12.0,0.0,67.0
2008-09-13,84.0,8.0,0.0,73.0
2008-09-14,80.0,14.0,0.0,79.0
2008-09-15,57.0,18.0,0.0,74.0
2008-09-16,63.0,12.0,0.0,66.0
2008-09-17,59.0,8.0,0.0,66.0
2008-09-18,52.0,18.0,0.0,66.0
2008-09-19,56.0,17.0,0.0,59.0
2008-09-20,64.0,12.0,0.0,60.0
2008-09-21,61.0,13.0,0.0,68.0
2008-09-22,69.0,14.0,0.0,67.0
2008-09-23,64.0,15.0,0.0,62.0
2008-09-24,68.0,12.0,0.0,62.0
2008-09-25,71.0,20.0,0.0,60.0
2008-09-26,93.0,21.0,0.0,62.0
2008-09-27,94.0,13.0,0.0,66.0
2008-09-28,92.0,8.0,0.0,68.0
2008-09-29,78.0,10.0,0.0,67.0
2008-09-30,76.0,8.0,0.0,64.0
2008-10-01,76.0,12.0,0.0,64.0
2008-10-02,66.0,17.0,0.0,57.0
2008-10-03,60.0,17.0,0.0,57.0
2008-10-04,62.0,9.0,0.0,54.0
2008-10-05,80.0,15.0,0.0,57.0
2008-10-06,66.0,14.0,0.0,56.0
2008-10-07,57.0,10.0,0.0,54.0
2008-10-08,60.0,13.0,0.0,56.0
2008-10-09,71.0,14.0,0.0,67.0
2008-10-10,49.0,9.0,0.0,65.0
2008-10-11,57.0,14.0,0.0,61.0
2008-10-12,64.0,9.0,0.0,62.0
2008-10-13,64.0,12.0,0.0,66.0
2008-10-14,78.0,12.0,0.0,63.0
2008-10-15,59.0,9.0,0.0,64.0
2008-10-16,72.0,13.0,0.0,65.0
2008-10-17,57.0,17.0,0.0,55.0
2008-10-18,48.0,18.0,0.0,51.0
2008-10-19,46.0,17.0,0.0,49.0
2008-10-20,47.0,10.0,0.0,51.0
2008-10-21,47.0,25.0,0.0,53.0
2008-10-22,57.0,16.0,0.0,47.0
2008-10-23,57.0,14.0,0.0,47.0
2008-10-24,61.0,9.0,0.0,48.0
2008-10-25,83.0,21.0,0.0,59.0
2008-10-26,66.0,10.0,0.0,55.0
2008-10-27,61.0,15.0,0.0,55.0
2008-10-28,77.0,23.0,0.0,43.0
2008-10-29,58.0,15.0,0.0,42.0
2008-10-30,49.0,16.0,0.0,42.0
2008-10-31,41.0,12.0,0.0,51.0
2008-11-01,49.0,9.0,0.0,58.0
2008-11-02,53.0,16.0,0.0,44.0
2008-11-03,79.0,9.0,0.0,52.0
2008-11-04,75.0,7.0,0.0,56.0
2008-11-05,80.0,20.0,0.0,59.0
2008-11-06,90.0,22.0,0.0,60.0
2008-11-07,86.0,9.0,0.0,61.0
2008-11-08,85.0,13.0,0.0,57.0
2008-11-09,56.0,14.0,0.0,52.0
2008-11-10,48.0,16.0,0.0,47.0
2008-11-11,49.0,13.0,0.0,44.0
2008-11-12,59.0,10.0,0.0,45.0
2008-11-13,76.0,13.0,0.0,52.0
2008-11-14,86.0,14.0,0.0,61.0
2008-11-15,89.0,17.0,0.0,63.0
2008-11-16,65.0,21.0,0.0,50.0
2008-11-17,50.0,15.0,0.0,42.0
2008-11-18,51.0,16.0,0.0,35.0
2008-11-19,39.0,17.0,0.0,32.0
2008-11-20,52.0,14.0,,34.0
2008-11-21,46.0,18.0,0.0,32.0
2008-11-22,43.0,21.0,0.0,28.0
2008-11-23,47.0,15.0,0.0,30.0
2008-11-24,64.0,16.0,0.0,42.0
2008-11-25,70.0,14.0,0.0,42.0
2008-11-26,62.0,14.0,0.0,41.0
2008-11-27,54.0,14.0,0.0,40.0
2008-11-28,52.0,20.0,0.0,44.0
2008-11-29,52.0,12.0,0.0,41.0
2008-11-30,69.0,25.0,,40.0
2008-12-01,70.0,17.0,0.0,49.0
2008-12-02,53.0,15.0,0.0,40.0
2008-12-03,50.0,15.0,0.0,37.0
2008-12-04,68.0,17.0,0.0,45.0
2008-12-05,52.0,14.0,0.0,37.0
2008-12-06,64.0,13.0,,32.0
2008-12-07,62.0,24.0,,28.0
2008-12-08,40.0,18.0,0.0,25.0
2008-12-09,56.0,17.0,0.0,44.0
2008-12-10,75.0,17.0,0.0,54.0
2008-12-11,89.0,23.0,0.0,40.0
2008-12-12,76.0,22.0,0.0,38.0
2008-12-13,51.0,20.0,0.0,30.0
2008-12-14,61.0,16.0,0.0,39.0
2008-12-15,64.0,16.0,0.0,58.0
2008-12-16,71.0,18.0,1.0,44.0
2008-12-17,85.0,16.0,0.0,37.0
2008-12-18,61.0,10.0,0.0,39.0
2008-12-19,81.0,21.0,4.0,33.0
2008-12-20,81.0,17.0,0.5,27.0
2008-12-21,66.0,22.0,0.2,31.0
2008-12-22,46.0,23.0,0.0,20.0
2008-12-23,55.0,16.0,0.0,25.0
2008-12-24,74.0,18.0,,45.0
2008-12-25,59.0,21.0,0.0,45.0
2008-12-26,62.0,14.0,0.0,37.0
2008-12-27,82.0,14.0,0.0,45.0
2008-12-28,63.0,21.0,0.0,56.0
2008-12-29,46.0,15.0,0.0,42.0
2008-12-30,35.0,23.0,0.0,38.0
2008-12-31,61.0,26.0,0.3,27.0
2009-01-01,43.0,23.0,0.0,21.0
2009-01-02,57.0,17.0,,29.0
2009-01-03,54.0,17.0,,34.0
2009-01-04,42.0,20.0,0.0,34.0
2009-01-05,48.0,14.0,0.0,41.0
2009-01-06,54.0,15.0,,35.0
2009-01-07,91.0,25.0,0.0,35.0
2009-01-08,63.0,21.0,,34.0
2009-01-09,51.0,18.0,0.0,29.0
2009-01-10,69.0,16.0,1.0,27.0
2009-01-11,78.0,18.0,,28.0
2009-01-12,61.0,14.0,0.0,27.0
2009-01-13,62.0,15.0,0.0,35.0
2009-01-14,52.0,20.0,0.0,26.0
2009-01-15,66.0,16.0,1.0,19.0
2009-01-16,48.0,15.0,0.0,13.0
2009-01-17,50.0,16.0,0.0,14.0
2009-01-18,78.0,12.0,2.2,29.0
2009-01-19,78.0,9.0,1.8,30.0
2009-01-20,66.0,15.0,0.0,24.0
2009-01-21,50.0,16.0,0.0,22.0
2009-01-22,55.0,15.0,0.0,29.0
2009-01-23,52.0,16.0,0.0,39.0
2009-01-24,46.0,22.0,0.0,32.0
2009-01-25,44.0,14.0,0.0,20.0
2009-01-26,44.0,10.0,0.0,24.0
2009-01-27,44.0,13.0,0.0,27.0
2009-01-28,70.0,21.0,3.0,33.0
2009-01-29,52.0,21.0,0.0,31.0
2009-01-30,60.0,16.0,,31.0
2009-01-31,50.0,20.0,0.0,24.0
2009-02-01,48.0,15.0,0.0,39.0
2009-02-02,53.0,16.0,,44.0
2009-02-03,88.0,16.0,4.3,30.0
2009-02-04,51.0,17.0,0.0,24.0
2009-02-05,47.0,17.0,0.0,16.0
2009-02-06,47.0,14.0,0.0,24.0
2009-02-07,58.0,18.0,0.0,39.0
2009-02-08,53.0,21.0,0.0,48.0
2009-02-09,49.0,15.0,0.0,39.0
2009-02-10,61.0,13.0,0.0,43.0
2009-02-11,66.0,12.0,0.0,55.0
2009-02-12,67.0,30.0,0.0,51.0
2009-02-13,37.0,22.0,0.0,38.0
2009-02-14,40.0,14.0,0.0,35.0
2009-02-15,43.0,15.0,0.0,35.0
2009-02-16,49.0,15.0,0.0,34.0
2009-02-17,45.0,12.0,0.0,32.0
2009-02-18,74.0,17.0,,38.0
2009-02-19,64.0,24.0,0.0,39.0
2009-02-20,42.0,23.0,0.0,28.0
2009-02-21,42.0,17.0,0.0,34.0
2009-02-22,76.0,20.0,,38.0
2009-02-23,44.0,23.0,0.0,29.0
2009-02-24,43.0,20.0,0.0,30.0
2009-02-25,43.0,12.0,0.0,33.0
2009-02-26,56.0,14.0,0.0,43.0
2009-02-27,70.0,15.0,0.0,52.0
2009-02-28,56.0,20.0,0.0,43.0
2009-03-01,66.0,20.0,0.0,32.0
2009-03-02,75.0,20.0,6.5,22.0
2009-03-03,45.0,18.0,0.0,19.0
2009-03-04,46.0,10.0,0.0,26.0
2009-03-05,50.0,15.0,0.0,36.0
2009-03-06,56.0,18.0,0.0,47.0
2009-03-07,56.0,15.0,0.0,61.0
2009-03-08,59.0,18.0,0.0,57.0
2009-03-09,82.0,21.0,0.0,44.0
2009-03-10,73.0,14.0,0.0,42.0
2009-03-11,62.0,18.0,0.0,50.0
2009-03-12,37.0,21.0,0.0,38.0
2009-03-13,43.0,13.0,0.0,34.0
2009-03-14,48.0,13.0,0.0,42.0
2009-03-15,50.0,10.0,0.0,47.0
2009-03-16,60.0,21.0,0.0,44.0
2009-03-17,62.0,17.0,0.0,46.0
2009-03-18,55.0,16.0,0.0,53.0
2009-03-19,74.0,17.0,0.0,48.0
2009-03-20,63.0,15.0,,40.0
2009-03-21,34.0,15.0,0.0,40.0
2009-03-22,50.0,17.0,0.0,45.0
2009-03-23,23.0,21.0,0.0,37.0
2009-03-24,33.0,20.0,0.0,39.0
2009-03-25,38.0,13.0,0.0,44.0
2009-03-26,71.0,13.0,0.0,44.0
2009-03-27,66.0,10.0,0.0,54.0
2009-03-28,78.0,17.0,0.0,51.0
2009-03-29,92.0,26.0,0.0,47.0
2009-03-30,67.0,22.0,0.0,47.0
2009-03-31,55.0,17.0,0.0,49.0
2009-04-01,83.0,15.0,0.0,46.0
2009-04-02,80.0,12.0,0.0,54.0
2009-04-03,80.0,20.0,0.0,55.0
2009-04-04,55.0,26.0,0.0,51.0
2009-04-05,42.0,22.0,0.0,55.0
2009-04-06,72.0,16.0,0.0,50.0
2009-04-07,59.0,17.0,0.0,44.0
2009-04-08,52.0,16.0,,42.0
2009-04-09,39.0,15.0,0.0,52.0
2009-04-10,56.0,17.0,0.0,52.0
2009-04-11,71.0,18.0,0.0,46.0
2009-04-12,34.0,21.0,0.0,43.0
2009-04-13,34.0,14.0,0.0,46.0
2009-04-14,63.0,18.0,0.0,47.0
2009-04-15,59.0,24.0,0.0,50.0
2009-04-16,39.0,17.0,0.0,54.0
2009-04-17,41.0,13.0,0.0,57.0
2009-04-18,28.0,16.0,0.0,67.0
2009-04-19,49.0,17.0,0.0,55.0
2009-04-20,73.0,21.0,0.0,46.0
2009-04-21,90.0,16.0,0.0,54.0
2009-04-22,77.0,17.0,0.0,52.0
2009-04-23,54.0,18.0,0.0,50.0
2009-04-24,41.0,13.0,0.0,60.0
2009-04-25,53.0,15.0,0.0,70.0
2009-04-26,41.0,13.0,0.0,80.0
2009-04-27,57.0,15.0,0.0,71.0
2009-04-28,40.0,16.0,0.0,80.0
2009-04-29,47.0,17.0,0.0,59.0
2009-04-30,62.0,14.0,0.0,55.0
2009-05-01,84.0,15.0,0.0,62.0
2009-05-02,74.0,6.0,0.0,61.0
2009-05-03,86.0,9.0,0.0,56.0
2009-05-04,97.0,16.0,0.0,54.0
2009-05-05,95.0,18.0,0.0,53.0
